
1wg1ekj	1358963184539951000	CJ_Black0	HighHorse	1612837051385	You are literally commiting the very definition of "double standards". You get on your high horse about people objectifying women's bodies in fiction due to camera angles on what many find attractive, yet you yourself are posting horny tweets about characters you find attractive.
1dzl5oi	1358963188205781000	CMHendrixAuthor	GoWithTheFlow	1612837052229	@ I go with the flow, but it usually strikes around 1-2 pm. Then I just write until I stop. Sometimes it’s an hour, sometimes it’s five.
hcqjk7	1358964280582930400	TaftROTC	NoseToTheGrindstone	1612837312998	EVALS. The right of passage continues. We are very proud of this year’s candidates, nose to the grindstone; results will be published by week’s end. URL
t5f2qo	1358967022487548000	ZOMBlEFRANK	AllFunAndGames	1612837966378	it was all fun and games until people started writing articles about it
16a2csz	1358967663653961700	DeusSSBM	EndOfTheDay	1612838119295	@ @ @ But at the end of the day, I just spent like 5 minutes writing in this thread. I don’t think it’s wrong for people to use timestamps in the comments, even if it’s 47 seconds into the video. In an ideal world, though, people would be more cognizant, and just watch the 47 seconds
lggsw4	1358967897473884200	HegartyKatie	BeyondThePale	1612838175018	Obviously we’ve suspended with the fiction that anything on this season of is unscripted, but the *premise* that Matt and Katie would be subjecting Tyler to having his consent violated as a joke is so far beyond the pale
wbr7nb	1358968623424012300	aidanaragon	FitTheBill	1612838348090	@ i don’t read or write much fiction but i do think that Alexander Chee’s Edinburgh might fit the bill
1vpif14	1358968988420558800	VictoriaNoir89	TheEndOfTheWorld	1612838435143	I cannot concentrate on anything today so I tried @ advice that I got from last week's episode of Cafe At The End of the World, the Pomodoro technique. I set my phone to the side, turned a timer on, and legitimately made some gains in my writing. 👏🏻👏🏻❤️
1wfclmo	1358969163969040400	Lord_DudeBro	LastButNotLeast	1612838477139	@ Demonic Kichi: Well let see I got a degree in...Art History, Biology, Communications, ComputerScience, Culinary Arts, Drama, Economics, FineArts, History, Language And Literature, Physics, Psychology, and last but not least...Villainy 🍷😅 Is that good enough? URL
8pdikj	1358970336369381400	sophiebonline	NeitherHereNorThere	1612838756511	icarly was and IS the best show. the writing is brilliant idc. also sam was gay. but that’s neither here nor there.
69ha1q	1358971083681071000	BWayne74412627	ReadBetweenTheLines	1612838934625	@ They write the OFFICIAL history, but read between the lines, church is responsible for more blood shed than anyone else in history!
7avytl	1358971332738703400	owenlaukkanen	SmallWorld	1612838994039	@ Definitely not following! But it's a small world and people just seem to show up, no matter how much you try to avoid them.Writing about it is a good idea though :)
nd5ekm	1358971461235572700	Astronomo6	OnTheNose	1612839024719	@ Poke the Fkn bear on the nose! Joe! You’re writing checks your a$$ can’t cash! URL
1g0j01i	1358971742283325400	_genghis_juan	OnTheWagon	1612839091688	@ @ wallstreetBETS... This is what they do, and they make it clear. Anybody that jumped on the wagon was made aware of the repercussions - they literally mention they are apes, and none of what they write is financial advice.
9q8q98	1358972199374385200	twinmamasworld	EndOfTheDay	1612839200669	@ Seriously lol. You know, no matter what they think Archie feels for Betty, Roberto is going to write what he wants. Threats don't matter and at the end of the day, if he wants Archie and Betty to end up married in the end, that's what will happen.
kifmtq	1358972329074720800	amandadeibert	TheEndOfTheWorld	1612839231730	TONIGHT!!! The incredible, talented @ is joining me LIVE on Cafe At The End of the World. 11PM ET/8PT we'll talk about writing, finding the joy in the mundane, hard anniversaries, pivots &amp; SO MUCH MORE. Ask questions &amp; share your thoughts LIVE URL URL
18wk39m	1358972429599604700	DaminiKane	EndOfTheDay	1612839255552	@ That’s a good point (space/shipping). Also at the end of the day, books are just THINGS, like clothes and cutlery. What gives them their power and meaning is the writing that they hold. The ideas they spread. That’s way more important than the medium you read in!
jf7ulh	1358974015352627200	TasiaFox	PointInTime	1612839633582	@ Every time I see someone write that, I’m like dang I can’t imagine how that feels at this point in time of my life
1oka09k	1358974719500968000	WineHundred10	BlessingInDisguise	1612839801502	@ I think your writing is in the right spot. Consise with information, yet captivating. Revealing just enough is a blessing in disguise for your recipe. Loved Good Sky btw
1ungexa	1358974776497365000	calejandrosanto	OnTheNose	1612839815076	@ I had little issue with any of the individual plot points. It was the writing itself that was rushed, and on the nose. Where people get it wrong is that it's a "last season" thing. It really started once they outpaced the source material, S7 was p much just as rough.
150j2b	1358974784432922600	essayjenkins	RealDeal	1612839816990	@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ Ok real deal. The writing was too serious yet entirely based on shallow expectations and warped reactions. Overall uneven. Then he tried to bundle it all up in a warm blanket of beauty, cinematography/music/the actors themselves. It wasn't all bad. But it wasn't good either
1il7idf	1358975740788801500	MiloPenbrell	VainAttempt	1612840045016	@ So was the relationship with Doug and Carson even fractured?? This is all Howie BS in a vain attempt to live out his Russell Wilson fantasy. Wake up Jeff!! 
145toy0	1358976358580387800	ericindiana	TheEndOfTheWorld	1612840192452	Click here for my short story on the end of the world and the beginning of creativity: ➲ URL URL
vcnvn1	1358976508577144800	skirck	LaborOfLove	1612840228088	I would see Tom at Hoophall every year sitting on press row. What a great read about an extraordinary man. Imagine it was a labor of love for @ to write it. Well done sir. I hope you meet again too.
3d0jpb	1358976644069773300	angery_noodle	HighHorse	1612840260327	Sorry to inform you, but if you get on your high horse about the fact that fanfiction you write is canon-compliant and thus somehow not as “geeky” or bad as other fanfiction, guess what?You still fucking write fanfiction.
hybo4a	1358976665225990100	officialcgmedia	EndOfTheDay	1612840265391	Genuinely don't know what I want to do with anything. I don't know if I wanna continue with music at all, or if script writing and showrunning is something I want to do or not. I just feel so lost in all of this and it feels like at the end of the day it's all for nothing.
vkun81	1358976886982992000	roriekelly	OnTheSpot	1612840318289	If you missed this, you missed me writing a song on the spot titled "Shy Jackolantern Love" based on the comments in the chat. You can catch this questionable tune at the end of the replay if you wish to.
1n4cier	1358977219339686000	Munecavalerio	InYourDreams	1612840397622	Goodnight Moon💜🐞goodnight Army may you write a song in your dreams so the moon might dance the night away let her guide you to a calm place so tomorrow you wake up with the morning sun to enjoy you day.🌙@ Morning Boy may you find a rainbow throughout the day.보라해! URL
pz4ics	1358977327032537000	Jewthulhu	NeedlessToSay	1612840423169	@ I was very briefly in a writing group like this as a secret boyfriend and also another of my exes was thereAnyway I wrote one whole story for it and contributed to another my SO wrote but needless to say my membership did not last long
3cf2ph	1358977369697104000	Troublexd_	EndOfTheDay	1612840433370	@ @ I'm a cinematic montage editor so I don't have time to go for "real pgs" I get the clips and make it cooler at the end of the day. You can pursue your fantasy of being a pro let me pursue my fantasy of a future career. Whether I edit for people or become a big Youtuber.
37xkbn	1358977964226973700	ABugNamedJune	TrialsAndTribulations	1612840575088	No lie I’m pretty sure Bamboo Bones by Against Me saved some part of myself today, if not my life. Thanks for somehow writing the perfect song for all my trials and tribulations @ , I appreciate it you so much.
1wftbmr	1358978207190573000	DLJGameReviews	UpTheWall	1612840633023	I revisited Covenant... I am not revisiting Prometheus.I remember perfectly that movie's pretentiousness, stupid characters, and bad writing driving me up the wall. With Covenant those problems were contained to like 20 minutes; Prometheus it's the whole movie.
plwd2t	1358981214137442300	petalsfortaegi	BoilsDownTo	1612841349927	@ writing isn’t a competition. that’s what it boils down to.
o1vvc3	1358981651548811300	RobbieCrab	OnTheSpot	1612841454190	Remote work has pushed people to more text and writing. It creates a huge opportunity for the best speakers to further distance themselves and create an unfair and insurmountable advantage. Human connection, charisma, and clarity of on the spot speaking will create leaders.
1ct3nnc	1358981724445634600	devhalvie	SweatingBullets	1612841471600	ANGELS: Uh.. I don’t know sir. They just simply won’t follow all 46,000 of the rules we had those guys write.GOD: Anyone have any other ideas? Jesus? Are you even paying attention? What have you got?JESUS: *nervously sweating bullets* uhhh...
eyb7kq	1358982410260611000	AgedCompost	GoesWithoutSaying	1612841635092	@ I do not understand social and if I could get people to react positively to me by putting out for them... 👀(understanding that this is fantasy not reality + sexual trauma isn't something I know tons about! normally this goes without saying but I feel like reiterating it here)
1iyj872	1358983124231815200	SuperSaiyanBlu9	TimeAndTimeAgain	1612841805482	@ @ @ He can still do it hopefully in the future but if he doesn't want to fight like he's said time and time again then I'd be ok with it tbh he should be using that brain of his to write a book on Ki so that more people can become stronger kinda like what he did in DBOnline URL
prt2er	1358983465228775400	vexedalex	GoAgainstTheGrain	1612841886625	@ @ @ much of his writing was a product of his time so it really hasn't really aged well. with that said, nietzsche was the punk rock philosopher of his time and liked to go against the grain of popular culture, conformity and mediocrity so he'll always have a place in my heart.
1rbga3w	1358983582417444900	HustleScienceOn	GoWithTheFlow	1612841914582	@ I just go with the flow with writing &amp; check my content later
qxhstl	1358983758876147700	enprise1	WayToSkinACat	1612841956633	@ @ Workaround for website’s inability to accept claims: write a cert. statement incorporating all questions L&amp;I poses online, sign, and file by snail mail, cf. 34 Pa. Code §101.82(b)(1). There’s more than 1 way to skin a cat!
vjr0yk	1358984100309315600	enprise1	WayToSkinACat	1612842038029	@ @ Workaround for website’s inability to accept claims: write a cert. statement incorporating all questions L&amp;I poses online, sign, and file by snail mail, cf. 34 Pa. Code §101.82(b)(1). There’s more than 1 way to skin a cat!
gpu9ik	1358984525179666400	enprise1	WayToSkinACat	1612842139328	@ @ Workaround for website’s inability to accept claims: write a cert. statement incorporating all questions L&amp;I poses online, sign, and file by snail mail, cf. 34 Pa. Code §101.82(b)(1). There’s more than 1 way to skin a cat!
1fbdadu	1358984747226001400	avacado_pits	ParForTheCourse	1612842192261	@ It's Jessica Valenti, whose entire career is built off people clicking on her articles not out of interest but to see if someone actually wrote something that vapid and had it published. Pretty much par for the course for the guardian
rupjrl	1358984880286179300	Antwonomous	BringToTheTable	1612842223984	“Ask the typical woman what she wants in a man, she’ll write ‘War and Peace.’ Ask her what she’s going to bring to the table, it doesn’t even fit on the back of a stamp.”— Kevin Samuels
tvqjaa	1358985273741365200	xiegeges	OnARoll	1612842317778	real glad I went from finally being on a roll w writing the update after a really bad week w my adhd, and then have done nothing that I wanted for the last two hours, and won't even stretch my legs that need to be badly, bc I've had bad choice paralysis w what to eat 🙃
q6v6gg	1358986351786549200	IEatPomegranate	PerfectStorm	1612842574818	What I would love to see is a documentary about the science behind A scientific explanation of all the components that made the perfect storm. Maybe @ can write the book. I'm sure he has the answers.
okhs0q	1358987158548140000	Kushagra2184	ByHookOrByCrook	1612842767182	@ Ultimately they are fund managers. They can't follow what they write. They are managing people's money and they have to grow the returns by hook or by crook.
hjhcth	1358987580755370000	shotfromthepit	OnTheSpot	1612842867814	Bandcamp wants me to submit a writing sample to my job application. I really regret deleting that paper I wrote in college about the CBGB because I know they'd hire me on the spot if they read that.
1vijly0	1358987648518430700	2021Russell	KeepAnEyeOn	1612842884022	@ @ Scott. Best keep an eye on @ twitter feed, so far there has been more mRNA vaccines given OS than the entire Aus population. Also keep an eye on TGA. If there are any severe adverse reactions it will be published by the regulator and may lead to Suspending PfizerVax
dz72g1	1358987793423360000	dinosaursmate28	WordsFailMe	1612842918540	@ That makes me so angry! If you don't want children, use protection! I could write a long text on this topic and how I feel! But words fail me...I'm just Argh!😤😠
196qvtp	1358988625489375200	writedreamlove8	PainInTheNeck	1612843116879	imposter syndrome creeping in when I try to write is a real pain in the neck.
15duat	1358988767625846800	revedream10	DrawTheLine	1612843151091	@ I could write long one shots but draw the line at book reports 😭😭😭
1d0vg4e	1358989811613368300	ChristenRaquel	EndOfTheDay	1612843399763	@ I had some who I greatly respect suggest writing a list of my accomplishments at the end of the day. But you know how lists work.
1mvp9d5	1358990161485439000	mistlethace	EndOfTheDay	1612843483190	write yet another thing comes along and leaves me feeling so messed up I can’t get away from it. Fandom still gives me joy, but at the end of the day I still feel like I can barely scrabble up the energy and the willpower to create things or even talk with people.
bqgja2	1358994601546236000	thegreenbook11	InMyDreams	1612844542101	@ (32) I send you, if only to know what I am writing. If it’s not you, it is probably someone around you that watches. I know that, because it sometimes echoes in my dreams and at that moment I am saying to myself that you have surely seen my last message, URL
hq85ag	1358995436548333600	eyezeezeeoh	CanOfWorms	1612844740793	@ @ Opinion | I don't think you know the internet can of worms you opened by writing this
lps7ob	1358996597242294300	jetergirl410	TooGoodToBeTrue	1612845017564	@ Lol, I only watched the Steffy/Finn scenes and their dialogue was repetitive. The writing is making Finn seem too good to be true. Don’t get me wrong, I like that he is so different from Liam, but since this is a soap, something is going to give eventually.
1f2t65x	1358996700627521500	RenaSuWrites	OnTheSpot	1612845042229	Concept: poetry reading except the readers are given 20 mins to write their poem on the spot
ci7q9d	1358996842617458700	K_is_real_2401	PointInTime	1612845076076	They did however, have better production quality at one point in time. The writing and production quality both peaked with the video, "Jeffy's Parents" if you wanna go and be nostalgic or something. TW CW, there's suicide mentions and *realistic* abuse shown on screen throughout.
d1i9bd	1358997449071763500	abhilashpanda77	HaveANiceDay	1612845220689	@ @ Not here to write an eassy.Just for comment.Not a "Professional troll" like you with a price of few bucks.Get a life,dude.Besides,your pathetic argument doesn't emanate or need much eloquence to support mine. So.Keep on.You have a nice day.
f99ni5	1358998363237195800	carefulwren	SweatingBullets	1612845438637	me, cursor in the ao3 comment box, sweating bullets: "what if i say i like a thing and the author thinks that means i'll hate them if they ever write anything else. what if someone else sees my comment and thinks that if they prefer a different ship dynamic i want them to die."
yoofpn	1358998375245480000	LyndaMFiller	LoveLost	1612845441560	"Ms. Filler has once again seduced her readers with a very real, very sexy story of love lost, romance found, and sex purchased, for the right price, of course." Winner Readers' Favorite 2018 BookBoost Kindle KUURL URL
1j6hhgh	1358998855333736400	User12356870291	GoWithTheFlow	1612845555963	Guys when jas will come outside she will read all this whatever you are writing about him !!I know she'll be more hurt 😔 Pls don't do this 😭 Lets go with the flow 
1ajajy2	1358999762503147500	AuthorMarkMill1	TheEndOfTheWorld	1612845772215	About 40 pages away from completing the 1st draft of The Two-Headed Lady at the End of the World. This book is wild. 
441vh1	1358999847760715800	marianiglesias3	InMyDreams	1612845792556	I will find you...in love songs or poems, even in certain smells. And I will see you in the places we used to go and sometimes in my dreams.
ggec2	1359000326985166800	Arelthedeer	PlayMyCardsRight	1612845906784	My creative writing teacher said I could analyze a fanfiction or a webcomic if i wanted to, and if I had a good enough reason, i could get the whole class to read it, or at least sections. If i play my cards right, my fellow students will be forced to read ROA and analyze circles
9jmfnj	1359001209823232000	BatmanCurated	TriedAndTrue	1612846117283	@ what are your most tried and true methods for working through a writing rut (or, lack of focus/motivation).
zkdqfr	1359002122625446000	alqittaaaaa	MarkMyWords	1612846334869	@ There will be 10 cases and they will still be making it a big drama.. mark my words.. and this will go on for years
onjlwo	1359002135090794500	foxstoryDA	TipOfTheIceberg	1612846337872	writing a novel and rewriting it from scratch? that's tip of the iceberg. i have sequels and plot events planned that no one else is aware of just yet. i am really grateful that a few select people have even read my work. i'd love to publish, but the appeal seems niche 
1njhr72	1359002849427017700	SILLYDISCO	SetMyTeethOnEdge	1612846508154	EWEWEW I hate skittery and/or slithery humanoids in horror settings. They set my teeth on edge.
1mbagl1	1359002877809680400	SandyJCummins	SpringToLife	1612846515204	Jacob Lane has spent her life unaware of her magical heritage. After being sent to Darkbrook, a school of magic, supernatural mysteries seem to spring to life all around her... URL
cve70i	1359004267084804000	DylanSchink	RedHerring	1612846846164	An unwritten rule of mystery-writing is that the audience and the investigator(s) should always have the same information, and should always learn things at the same time. Wisting didn't get memo and set up a red herring that felt really cheap as a result.
oa32v	1359004498895716400	SurplusCornbre1	OnlyAMatterOfTime	1612846901422	@ I mean with owns this good it's only a matter of time before he gets a book of his tweets published
k7vczs	1359004743440490500	BradHowardNYC	FishOutOfWater	1612846959750	@ The writing is very genuine. The characters act and respond like people with real feelings, rather than archetypes. The Sports elements act as a guideline, and fish out of water dynamics are a wonderful tapestry for the show to play with. Can't wait for season 2.
tp1x66	1359005046453620700	Derrick_Sco	EndOfTheDay	1612847031982	@ Not at all. You may not get the rights to that song at the end of the day, but if it is important to the scene and helps the reader understand the tone and feeling you're going for than by all means, write it in.
kpq5q9	1359005672721973200	Griffinous56	EndOfTheDay	1612847181311	I honestly don’t care if you draw tw/ blood, gore or underage. There’s something call fictional and fetish, it’s better to take out those fetish on fiction over the real world. By the end of the day it’s what satisfies your brain’s dopamine carving
1cqj7px	1359006282301153300	socialepfo	OnTheSpot	1612847326624	@ In such circumstances, Kindly approach/write concerned PF office/employer to examine/guide you where the data is kept/dealt to resolve it on the spot.
1wiswpq	1359006304342134800	actanonverba_7	SetTheRecordStraight	1612847331986	Auore writing Manacled to set the record straight URL
1jc2s08	1359007193962545200	JFX942	EyeToEye	1612847543976	With Jimi writing of his plans, In 2019 chris ligan POShe draws the channels, gets Jimi to trust eye to eye, draws the roads and inserts the mindset telling Jimi to follow, crossing the world on Coronavirus in 2020, using the same strategy of USA debt and Asia ultimatum, on Jimi
1jr42bi	1359007870822408200	Priest	BloodBoil	1612847705442	You want to know what makes my blood boil? Idiotic and misleading articles like this. Honestly, stop with the unemployed bashing and get a real job @ You should be ashamed of the propaganda you write.
1id8io8	1359008293440479200	KBuxtonBooks	MakeTheBestOfIt	1612847806265	When you read something you wrote and you cannot for the life of you figure out what Past You meant but you’re here now and have to make the best of it: URL
14lhb8m	1359008493257302000	Blazer2k7	BoilsDownTo	1612847853749	@ How about you admit who REALLY writes your paychecks and whom you work for. That's what all this drama boils down to
1wo1r9a	1359009301034066000	Anjali35690	TooGoodToBeTrue	1612848046334	We’re both fiction, you’re too good to be true, and I don’t exist to you. DESERVING WINNER RUBINA
l8eav1	1359010690095337500	rawmankaw13	DrawTheLine	1612848377518	The resonance of my footwork spells calligraphy in th snowI ramember how Steve taught me to draw the linetime since I been writing w/ my flowsetching impressionsGiving essence to th formTh interpretation is my ownWalking th line in a circle, Seeing what it’s shown
47rrti	1359010765777211400	paRi_the_wall	CrystalClear	1612848395729	Congratulations Mr. @ sirfor the another great year for team @ .Touching the new heights of glory and success. Writing success story by hardwork and crystal clear vision . URL
87q5je	1359011002663260200	JordanPrange1	MarkMyWords	1612848452039	give me 6 months and i will write an album good enough to go on tour with andy shauf mark my words
1cklj0u	1359011610640044000	strawberystain	EndOfTheDay	1612848596999	why does my course requires so much group work? i mean yeah i guess it is helping a little... but i feel robbedall my work, writing, research at the end of the day i have to put 4 more names beside mine?! 🙃
1fnlma3	1359011735374594000	spelledwitha_K	HellOrHighWater	1612848626740	@ Shit, if this trash bag can write this filth, I can certainly finish writing my novel; hell or high water.
1x6knjy	1359011878924648400	emo_ontheinside	HighAsAKite	1612848660954	question: Was Mirza Athar Baig stoned while writing Hassan ke Soorat-e-haal? because I'm high rn and I fully get his thought process in the book only now. I think he was prob high as a kite
tf5z74	1359011985673904000	undying_blossom	MakeMyDay	1612848686430	|| You're literally SO cute 😍 I appreciate writing with you so much, even if I haven't been too active lately.Our little threads here always make my day so much better!
1xnx0uq	1359012680057512000	DarkandWondrous	OffTheWall	1612848851984	@ @ To me the crux of the spider horror in The Mist is the scene where the military guy is swollen with spider eggs &amp; in agony, but still trying to say how sorry he is that they opened the gate, and then he falls off the wall and just explodes into spiders.
k02lva	1359013034362949600	tonberrette	PhoneItIn	1612848936435	@ I felt this way about writing workshops too. u have to turn something in for the deadlines and inevitably ur gonna phone it in sometimes but then everyone judges it like u put your entire heart and soul into it
1lzi0tu	1359013282900705300	sheriffemotown	InAWord	1612848995686	maybe i didn't write anything for any of my wips, but the last like hour or so that mike and i have just been writing together has been ridiculously fun. highly recommend getting in a word doc with your internet friends and messing around
d69cb1	1359013537096556500	Helenreflects	BestOfMyKnowledge	1612849056313	Now, to the best of my knowledge (I didn't try this personally so from other people's testimony) fiction publishing doesn't work like that. You go on a fruitless quest querying agents who don't reply at all and then, after years, you wonder: should I self-publish on Amazon? /end
19nhgai	1359013667027624000	AuthorCharles	InAWord	1612849087320	In a word: GoodAre we good, or are we something else?Seems no one is really interested in finding outURL 
1dh1r6s	1359013699994882000	xofw9713	CleanSlate	1612849095139	@ “Regardless of your past, your tomorrow is a clean slate. You can choose what you want to write on that slate.” — Zig Ziglar
s46mx1	1359015764724916200	iamkatmann	InAWord	1612849587408	@ An editor once compared my poems to Anne Sexton's in a wordy rejection. He did not mean it as a compliment, but I took it as one and still feel very proud. 🤷‍♀️
1b21qr2	1359016590805586000	ubekeyks	HaveANiceDay	1612849784378	loe baka bukas na yung iba kasi medyo busy ako :(( anyway!! i hope you guys are enjoying reading this as much as i am having fun writing!! if u have questions make daldal lang to my cc! have a nice day &lt;3URL
pocbip	1359016698876207000	Shadowzerg	BallparkFigure	1612849810297	@ @ @ @ @ @ I’m not writing a research paper for scientific peers, it’s a ballpark figure. But to answer, I did personal training for years with over 40 clients of all age groupsI used calipers and measured body fat and waist circumference many times URL
1sek9t5	1359016792765591600	spielblog	NoAccountingForTaste	1612849832515	@ @ @ @ @ Well, like I said, you’re free to disbelieve him. I do hope he’ll expand, mainly because I love gossip.I liked the Harper’s letter; no accounting for taste. I was troubled by Emily VanDerWerff writing an open letter to the company saying Matt signing it made her feel unsafe.
171c37x	1359017061926715400	mohsinaliisb	TheEndOfTheWorld	1612849896680	@ U will always be surprised don’t worry this is not the end of the world people write off Indian team after 36 rest is history
ipxjs2	1359017357209833500	socialepfo	OnTheSpot	1612849967094	@ Kindly approach/write concerned PF office/employer to examine/guide you where the data is kept/dealt to resolve it on the spot.
1usk4d8	1359017502735429600	socialepfo	OnTheSpot	1612850001783	@ @ @ @ @ @ @ @ @ @ @ Kindly approach/write concerned PF office/employer to examine/guide you where the data is kept/dealt to resolve it on the spot.
eiqoc7	1359017527330889700	lynxaraV3	OffTheTopOfMyHead	1612850007682	I have been summoned to write a Bandai Q3 sales numbers thread! Read for details. I'm not going to fuss much on the difference between the international and domestic numbers for every property. All observations are off the top of my head, so forgive me if I mixed up some numbers.
1i9igfq	1359017553398481000	PlanetMyrthe	NipItInTheBud	1612850013905	I was today years old when I learned that the expression is "nip it in the bud" 😄 Thank you @ for your brilliantly entertaining podcast! URL
a70xby	1359018265343762400	mah5e	YearsYoung	1612850183572	ur a fucking weirdo if ur 30+ yrs old and write smut abt people 10 years younger than u
1pszf5e	1359018794086092800	scottatron1	CallASpadeASpade	1612850309673	@ @ Bruh, I don't care about culture war BS. I just call a spade a spade. What the author said was correct, some of what you said was correct. I also think the article was a waste of time that could've been used to write about something more pressing.
4pzt1h	1359019322644045800	affairedecoeurc	GetToTheBottomOf	1612850435815	Clere's Restaurant has some pretty darn good secrets! There's something the servers aren't telling him, and he will get to the bottom of it. URL URL
1t6tj4c	1359019404227276800	socialepfo	OnTheSpot	1612850455166	@ @ Kindly approach/write concerned PF office/employer to examine/guide you where the data is kept/dealt to resolve it on the spot.
v0yjco	1359020318938050600	RadianceofWords	AnUphillBattle,UphillBattle	1612850673224	This book was always going to be an uphill battle. *sigh*
kjufeg	1359022414752059400	ValerieNYC1	BrokenRecord	1612851173039	@ please write new scripts. You’ve become a broken record. Are there any @ producers that can help you write new material? Plus we don’t care what those haters at CNN &amp; MSNBC are saying. Quit playing their clips. Are you trying to lose viewers? URL
15pg1a0	1359023747609616400	fat_cat_rescue	TooGoodToBeTrue	1612851490725	@ One of those stories that was too good to be true! At least X-15A-3 launched from XB-70 was seriously studied; Tony Landis has published some excellent material on the proposals.
1uj9zz1	1359024326180274200	ThomasEonYT	BurnTheMidnightOil	1612851628676	@ Pretty sad if one has to burn the midnight oil to shit out that vapid airheaded garbage. I could have a 500 word article to go in about 20min. And that's including 5 min laughing at what I'm writing.
1j6aav6	1359025208301023200	hyetally	BoneToPick	1612851838959	@ OH MY GOD NO I'm so sorry you had to see those — honestly I have a bone to pick with ppl who write yandere kpop fics like what in the diddly darn world made you want to do that to the poor kids huh
18k87oz	1359026595302883300	JegaJega3	TipOfTheIceberg	1612852169634	These 25 newly published fragments are just the tip of the iceberg. A scholar told Live Science that around 70 newly discovered fragments have appeared on the antiquities market since 2002.
1w1yytk	1359027217141887000	ahemyg	OnTheSpot	1612852317949	sorry if there are mistakes. was just spilling my thoughts as i streamed d2 from top to bottom for some raw unedited writing for once so this was very on the spot. URL
1m521wd	1359027676833484800	socialepfo	OnTheSpot	1612852427492	@ Kindly approach/write concerned PF office to examine/guide you where the data is kept/dealt to resolve it on the spot.
1c7le7u	1359027922367967200	pstavirs	TakeTheBait	1612852486074	I'll take the bait.Markdown: maybeGit/GitHub: NO (programmers still have trouble with git!)Cursive writing: YES (ok, I'm an old fogey that still writes with a fountain pen)
1tspr07	1359028974446252000	mia696969x	CutToTheChase	1612852736850	**notes**~no need to start a convo with *hi*, I'm always fine so let's cut to the chase. ~if your interested in rp, state the storyline or idea in your mind if I'm not interested I'll let you know and we can work on it.~my writing is few lines a paragraph at Max
1m4fn3g	1359029461837054000	wheelylazylaris	FollowYourHeart	1612852853039	@ Just follow your heart and write in English! 💚
qqfe5z	1359030858301255700	abdchi	WorstNightmare	1612853186013	@ my book club picked Then She Was Gone. You’re a mom of 2 girls. How could you write this story? It was horribly morbid; sickening. I won’t sleep now because of this awful death and end you wrote for E. My worst nightmare as a Mom to 2 girls. I won’t read you again.
qp7ngr	1359031018406228000	Ruby23863182	InAWord	1612853224165	In trends without in list our tweet counts more than engagements (RTs) so each &amp; every participant of this trend make sure to do maximum tweets from all ids along with RTing &amp; u can write anything as tweet in a word or sentence,Do short tweets.ABHINAV DESERVES FINALE
1sgpsdj	1359031318600839200	victortheviber_	TripDownMemoryLane	1612853295763	@ @ I was writing a script for a short film I'm working on for a class I'm taking. It took me 4 hours to complete but I did it. No lie I was listening to some of your songs while working on it. Felt like taking a trip down memory lane. 🤭💖
1wutpto	1359033124420739000	vcnomxus	OnTheSpot	1612853726287	|| you could put on the spots section that anyone is free to take over Sebastian, I can give them all the info and everything Probably not Conrí because it’s so specific but if anyone wants to co write lol pls do I want drama with his dad
1p46qdw	1359034135835275300	RajneetiNews	VestedInterest	1612853967425	Rajneeti News (Two Haryana BJP MPs defend Budget; say vested interests are misleading farmers : The Tribune India) Ravi S SinghTribune News ServiceNew Delhi, February 8BJP Lok Sabha MPs from Haryana Sunita Duggal and ... has been published on Rajneeti News - ...
p2zkw7	1359034194333225000	ArtandThoughts	DownToEarth	1612853981570	Sharing a photo that represents my longing to return and my love of all creative people, and down to earth desires like singing, dancing, writing and loving! I feel like it’s been ages since I’ve been here for any substantial level of time and I miss it. I’ve missed you! Vx URL
1azip4b	1359035331748659200	yash3339	PointInTime	1612854252562	@ @ It's pretty clear that it's not a mass market project at this point in time (confirmed by the pricing). So this is more of an early adopter slash controlled public beta program, and I for one don't care about the page on the site (the founder is writing it, can trust)
5ad2ro	1359035466616459300	Ruby23863182	InAWord	1612854284687	In trends without in list our tweet counts more than engagements (RTs) so each &amp; every participant of this historical trend make sure to do maximum tweets from all ids along with RTing &amp; u can write anything as tweet in a word or sentence,ABHINAV DESERVES FINALE
1wxc0ke	1359035559654604800	SEOKJINIMISSU	AllFunAndGames	1612854306857	it’s all fun and games till u check your exam and you have to write 2 essays in few hours
1obmilx	1359035593649365000	GinaMcGalliard	OnTheSpot	1612854315138	Hey @ I don’t mean to put you on the spot here, but did you actually write this headline yourself? Who is making you write these things? “Prince Andrew humiliated”? Like he was really hoping for the top spot? URL
1yx4xw6	1359036993934663700	Welshracer	HaveTheLastLaugh	1612854648918	from Sunday Times - I wouldn't write off Salmond just yet, he might just have the last laugh. URL
pm0dx5	1359037720643784700	lefangirlships	BetterLateThanNever	1612854822259	The best write-up for Seon Ho is the one written by a Seonhohada.💚 You basically explained why we're hyping him up through your 𝒆𝒎𝒆𝒓𝒈𝒊𝒏𝒈 𝒔𝒆𝒏𝒕𝒊𝒎𝒆𝒏𝒕𝒔, @ 🤗P.S. I'm kinda late reacting to this but yeah, better late than never.😅 URL
m80rup	1359038346434142200	ReginaDarcy5	TrialsAndTribulations	1612854971325	Follow the journey of four different sisters through trials and tribulations towards love unexpected. URL
